"","postal_code","school_name","url_address","address","telephone_no","email_address","mrt_desc","bus_desc","dgp_code","zone_code","type_code","nature_code","session_code","mainlevel_code","sap_ind","autonomous_ind","gifted_ind","ip_ind","mothertongue1_code","mothertongue2_code","mothertongue3_code","results.SEARCHVAL","results.BLK_NO","results.ROAD_NAME","results.BUILDING","results.ADDRESS","results.X","results.Y","results.LATITUDE","results.LONGITUDE"
"210",598112,"BUKIT TIMAH PRIMARY SCHOOL","http://www.bukittimahpri.moe.edu.sg","111  Lorong Kismis","64662863","bukittimahps@moe.edu.sg","Beauty World, Bukit Batok and Clementi Stations","173","BUKIT TIMAH","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","AFTERSCHOOL @ BUKIT TIMAH PRIMARY SCHOOL","111","LORONG KISMIS","AFTERSCHOOL @ BUKIT TIMAH PRIMARY SCHOOL","111 LORONG KISMIS AFTERSCHOOL @ BUKIT TIMAH PRIMARY SCHOOL SINGAPORE 598112","20603.3479896449","35547.1996132508","1.3377498622588","103.766855344779"
"211",599986,"METHODIST GIRLS' SCHOOL (SECONDARY)","http://www.mgs.moe.edu.sg","11   BLACKMORE DRIVE","64694800","MGSS@MOE.EDU.SG","KING ALBERT PARK MRT","66, 67, 74, 77, 151, 154, 157, 170, 174, 852, 961, 970","BUKIT TIMAH","WEST","INDEPENDENT SCHOOL","GIRLS' SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","Yes","Chinese","Malay","Tamil","METHODIST GIRLS' SCHOOL","11","BLACKMORE DRIVE","METHODIST GIRLS' SCHOOL","11 BLACKMORE DRIVE METHODIST GIRLS' SCHOOL SINGAPORE 599986","22443.8042111406","35016.191455096","1.33294800935714","103.783393009829"
"212",599986,"METHODIST GIRLS' SCHOOL (SECONDARY)","http://www.mgs.moe.edu.sg","11   BLACKMORE DRIVE","64694800","MGSS@MOE.EDU.SG","KING ALBERT PARK MRT","66, 67, 74, 77, 151, 154, 157, 170, 174, 852, 961, 970","BUKIT TIMAH","WEST","INDEPENDENT SCHOOL","GIRLS' SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","Yes","Chinese","Malay","Tamil","METHODIST GIRLS' SCHOOL","11","BLACKMORE DRIVE","METHODIST GIRLS' SCHOOL","11 BLACKMORE DRIVE METHODIST GIRLS' SCHOOL SINGAPORE 599986","22443.8042111406","35016.191455096","1.33294800935714","103.783393009829"
"213",599986,"METHODIST GIRLS' SCHOOL (PRIMARY)","http://www.mgs.sch.edu.sg","11   Blackmore Drive","64694800","mgps@moe.edu.sg","King Albert Park MRT","66, 67, 74, 77, 151, 154, 157, 170, 171, 174, 852, 961, 970","BUKIT TIMAH","WEST","GOVERNMENT-AIDED SCH","GIRLS' SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","METHODIST GIRLS' SCHOOL","11","BLACKMORE DRIVE","METHODIST GIRLS' SCHOOL","11 BLACKMORE DRIVE METHODIST GIRLS' SCHOOL SINGAPORE 599986","22443.8042111406","35016.191455096","1.33294800935714","103.783393009829"
"214",599986,"METHODIST GIRLS' SCHOOL (PRIMARY)","http://www.mgs.sch.edu.sg","11   Blackmore Drive","64694800","mgps@moe.edu.sg","King Albert Park MRT","66, 67, 74, 77, 151, 154, 157, 170, 171, 174, 852, 961, 970","BUKIT TIMAH","WEST","GOVERNMENT-AIDED SCH","GIRLS' SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","METHODIST GIRLS' SCHOOL","11","BLACKMORE DRIVE","METHODIST GIRLS' SCHOOL","11 BLACKMORE DRIVE METHODIST GIRLS' SCHOOL SINGAPORE 599986","22443.8042111406","35016.191455096","1.33294800935714","103.783393009829"
"215",608784,"COMMONWEALTH SECONDARY SCHOOL","http://www.commonwealthsec.moe.edu.sg","698  WEST COAST ROAD","65606866","cwss@moe.edu.sg","JURONG EAST MRT, CLEMENTI MRT","30, 51, 78, 79, 143, 143M, 176, 201","JURONG EAST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","Yes","No","No","Chinese","Malay","Tamil","COMMONWEALTH SECONDARY SCHOOL","698","WEST COAST ROAD","COMMONWEALTH SECONDARY SCHOOL","698 WEST COAST ROAD COMMONWEALTH SECONDARY SCHOOL SINGAPORE 608784","18241.9409345519","33496.5605151355","1.31920395934801","103.745637393049"
"216",609476,"JURONG PRIMARY SCHOOL","http://www.jurongpri.moe.edu.sg","320  JURONG EAST Street 32","65618837","JPS@MOE.EDU.SG","Lakeside MRT Station, Jurong East MRT Station","333","JURONG EAST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","JURONG PRIMARY SCHOOL","320","JURONG EAST STREET 32","JURONG PRIMARY SCHOOL","320 JURONG EAST STREET 32 JURONG PRIMARY SCHOOL SINGAPORE 609476","16853.0771883978","36729.2343872562","1.34843859698946","103.733156566858"
"217",609558,"YUHUA PRIMARY SCHOOL","http://www.yuhuapri.moe.edu.sg","158  JURONG EAST STREET 24","65605062","YUHUA_PS@MOE.EDU.SG","Jurong East, Bukit Batok","98,98A,187,333,502,507,NR5","JURONG EAST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","PRO-TEACH SCHOOLCARE (YUHUA)","158","JURONG EAST STREET 24","PRO-TEACH SCHOOLCARE (YUHUA)","158 JURONG EAST STREET 24 PRO-TEACH SCHOOLCARE (YUHUA) SINGAPORE 609558","17710.4895017752","36118.9610992391","1.34291981622016","103.740861148879"
"218",609561,"CREST SECONDARY SCHOOL","http://www.crestsec.edu.sg","561  JURONG EAST STREET 24","68992779","info@crestsec.edu.sg","BUKIT BATOK MRT, JURONG EAST MRT","41, 52, 98, 98M, 105, 176, 183, 187, 188, 188R, 333, 502, 868, 990","JURONG EAST","WEST","SPECIALISED SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","CREST SECONDARY SCHOOL","561","JURONG EAST STREET 24","CREST SECONDARY SCHOOL","561 JURONG EAST STREET 24 CREST SECONDARY SCHOOL SINGAPORE 609561","17907.1336000822","36141.0674422178","1.3431198045076","103.742628105304"
"219",609647,"FUHUA PRIMARY SCHOOL","http://www.fuhuapri.moe.edu.sg","65   JURONG EAST STREET 13","65624370","fhps@moe.edu.sg","JURONG EAST MRT STATION","JURONG EAST CENTRAL (BS28441): 41,49,52,105,160,160A,160M,176,183,334,506    JURONG EAST CENTRAL (BS28431):51,66,78,79,143, 143M, 176, 335","JURONG EAST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","FUHUA PRIMARY SCHOOL","65","JURONG EAST STREET 13","FUHUA PRIMARY SCHOOL","65 JURONG EAST STREET 13 FUHUA PRIMARY SCHOOL SINGAPORE 609647","17181.0134181511","35409.5467255618","1.33650394789627","103.736103745748"
"220",609790,"JURONGVILLE SECONDARY SCHOOL","http://www.jurongvillesec.moe.edu.sg","202  JURONG EAST AVENUE 1","65638704","JURONGVILLE@MOE.EDU.SG","JURONG EAST MRT, CHINESE GARDEN MRT","98, 98M, 99, 157, 185, 187, 198, 334, 502","JURONG EAST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","JURONGVILLE SECONDARY SCHOOL","202","JURONG EAST AVENUE 1","JURONGVILLE SECONDARY SCHOOL","202 JURONG EAST AVENUE 1 JURONGVILLE SECONDARY SCHOOL SINGAPORE 609790","16380.2394942129","37044.3966198433","1.35128862770284","103.728907710089"
"221",618310,"LAKESIDE PRIMARY SCHOOL","http://www.lakesidepri.moe.edu.sg/","161  Corporation Walk","62620918","lakeside_ps@moe.edu.sg","Lakeside MRT","30, 49, 98, 98M","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","LAKESIDE PRIMARY SCHOOL","161","CORPORATION WALK","LAKESIDE PRIMARY SCHOOL","161 CORPORATION WALK LAKESIDE PRIMARY SCHOOL SINGAPORE 618310","15176.2291954523","35597.6143301465","1.33820397704287","103.718089546664"
"222",618652,"JURONG SECONDARY SCHOOL","http://www.jurongsec.moe.edu.sg","31   YUAN CHING ROAD","62655980","JURONG_SS@MOE.EDU.SG","LAKESIDE MRT","30, 49, 98, 98A, 154, 240, 246","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","JURONG SECONDARY SCHOOL","31","YUAN CHING ROAD","JURONG SECONDARY SCHOOL","31 YUAN CHING ROAD JURONG SECONDARY SCHOOL SINGAPORE 618652","15828.7257759329","34692.6761670429","1.33002032220942","103.723952961648"
"223",618654,"YUAN CHING SECONDARY SCHOOL","http://www.yuanchingsec.moe.edu.sg","103  YUAN CHING ROAD","62612489","YCSS@MOE.EDU.SG","LAKESIDE MRT","98, 154, 154A, 180, 182, 187, 240, 240A, 246","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","YUAN CHING SECONDARY SCHOOL","103","YUAN CHING ROAD","YUAN CHING SECONDARY SCHOOL","103 YUAN CHING ROAD YUAN CHING SECONDARY SCHOOL SINGAPORE 618654","15488.8783984222","36018.0484284926","1.34200635764467","103.72089870437"
"224",648200,"FRONTIER PRIMARY SCHOOL","http://www.frontierpri.moe.edu.sg","20   Jurong West Street 61","65789555","frontier_ps@moe.edu.sg","Pioneer MRT Station (EW28)","241, 974, 179","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ FRONTIER","20","JURONG WEST STREET 61","MOE KINDERGARTEN @ FRONTIER","20 JURONG WEST STREET 61 MOE KINDERGARTEN @ FRONTIER SINGAPORE 648200","13126.4445019821","35488.2521096021","1.33721400626256","103.699671124954"
"225",648347,"CORPORATION PRIMARY SCHOOL","http://www.corporationpri.moe.edu.sg","31   JURONG WEST STREET 24","67957381","cps@moe.edu.sg","BOON LAY STATION LAKESIDE STATION","157 (from Boon Lay Interchange), or 185","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","ACE @ WORK ENRICHMENT PTE LTD (CORPORATION PRIMARY)","31","JURONG WEST STREET 24","ACE @ WORK ENRICHMENT PTE LTD (CORPORATION PRIMARY)","31 JURONG WEST STREET 24 ACE @ WORK ENRICHMENT PTE LTD (CORPORATION PRIMARY) SINGAPORE 648347","14006.5242964895","37066.276891252","1.35148548772662","103.707578404944"
"226",648348,"JURONG WEST SECONDARY SCHOOL","http://www.jurongwestsec.moe.edu.sg","61   JURONG WEST STREET 65","62623593","JWSS@MOE.EDU.SG","BOON LAY MRT, PIONEER MRT","30, 154, 157, 180, 187, 198, 242","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","JURONG WEST SECONDARY SCHOOL","61","JURONG WEST STREET 65","JURONG WEST SECONDARY SCHOOL","61 JURONG WEST STREET 65 JURONG WEST SECONDARY SCHOOL SINGAPORE 648348","13396.6197330486","35271.7690127064","1.33525634688323","103.702098904443"
"227",648350,"WESTWOOD SECONDARY SCHOOL","http://www.westwoodsec.moe.edu.sg","11   JURONG WEST STREET 25","67929737","WESTWOOD_SS@MOE.EDU.SG","BOON LAY MRT","172, 181, 181M, 185, 199, 405, 974","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","WESTWOOD SECONDARY SCHOOL","11","JURONG WEST STREET 25","WESTWOOD SECONDARY SCHOOL","11 JURONG WEST STREET 25 WESTWOOD SECONDARY SCHOOL SINGAPORE 648350","13360.360080882","37315.2708597258","1.35373698510994","103.701772102139"
"228",648354,"BOON LAY SECONDARY SCHOOL","https://www.boonlaysec.moe.edu.sg","11   JURONG WEST STREET 65","67940161","BLSS@MOE.EDU.SG","BOON LAY MRT","99, 181, 192, 193, 242, 243, 257, 502, 502A","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","BOON LAY SECONDARY SCHOOL","11","JURONG WEST STREET 65","BOON LAY SECONDARY SCHOOL","11 JURONG WEST STREET 65 BOON LAY SECONDARY SCHOOL SINGAPORE 648354","13373.5768683841","36097.304205548","1.34272216334333","103.701891453912"
"229",648368,"JURONG WEST PRIMARY SCHOOL","http://www.jurongwestpri.moe.edu.sg","30   JURONG WEST ST 61","67933419","JWPS@MOE.EDU.SG","Pioneer MRT Station","192","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ JURONG WEST","30","JURONG WEST STREET 61","MOE KINDERGARTEN @ JURONG WEST","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","13054.4448081264","35757.001294883","1.33964443629144","103.699024035245"
"230",649036,"XINGNAN PRIMARY SCHOOL","http://www.xingnanpri.moe.edu.sg","5    JURONG WEST STREET 91","67913679","XINGNAN_PS@MOE.EDU.SG","Pioneer MRT Station","Bus 99 & 241","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","SHG STUDENT CARE (XINGNAN PRIMARY SCHOOL)","5","JURONG WEST STREET 91","SHG STUDENT CARE (XINGNAN PRIMARY SCHOOL)","5 JURONG WEST STREET 91 SHG STUDENT CARE (XINGNAN PRIMARY SCHOOL) SINGAPORE 649036","11781.8064267524","36095.6510288138","1.34270639669225","103.687588478681"
"231",649037,"JUYING PRIMARY SCHOOL","http://www.juyingpri.moe.edu.sg/","31   JURONG WEST STREET 91","67932039","JUYING_PS@MOE.EDU.SG","Boon Lay MRT Station (Jurong Point)","SBS 99 (From Clementi Inter-change) SBS 241 (From Boon Lay Inter-change)","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","KIDZ TREEHOUSE @ JUYING PRIMARY","31","JURONG WEST STREET 91","KIDZ TREEHOUSE @ JUYING PRIMARY","31 JURONG WEST STREET 91 KIDZ TREEHOUSE @ JUYING PRIMARY SINGAPORE 649037","11815.2870542612","35672.1430048458","1.3388763709006","103.687889547387"
"232",649038,"JUYING SECONDARY SCHOOL","http://juyingsec.moe.edu.sg","33   JURONG WEST STREET 91","63089898","JUYING_SS@MOE.EDU.SG","BOON LAY MRT, PIONEER MRT, JOO KOON MRT","99, 241","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","JUYING SECONDARY SCHOOL","33","JURONG WEST STREET 91","JUYING SECONDARY SCHOOL","33 JURONG WEST STREET 91 JUYING SECONDARY SCHOOL SINGAPORE 649038","11750.8178531462","35655.1627567839","1.3387227734133","103.687310264575"
"233",649076,"PIONEER PRIMARY SCHOOL","http://www.pioneerpri.moe.edu.sg","23   JURONG WEST STREET 81","67932397","pioneer_ps@moe.edu.sg","Boon Lay Station","243","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","23 JURONG WEST STREET 81 SINGAPORE 649076","23","JURONG WEST STREET 81","NIL","23 JURONG WEST STREET 81 SINGAPORE 649076","12607.0934523959","36773.4045769684","1.34883617453427","103.695003812477"
"234",649188,"WESTWOOD PRIMARY SCHOOL","http://www.westwoodpri.moe.edu.sg","1    Jurong West Street 73","64121690","westwood_ps@moe.edu.sg","Boon Lay MRT Station","181, 502 & 243","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ WESTWOOD","1","JURONG WEST STREET 73","MOE KINDERGARTEN @ WESTWOOD","1 JURONG WEST STREET 73 MOE KINDERGARTEN @ WESTWOOD SINGAPORE 649188","13215.1381995771","36648.9504975975","1.3477109654722","103.700467520791"
"235",649223,"WEST GROVE PRIMARY SCHOOL","http://www.westgrovepri.moe.edu.sg/","1    JURONG WEST ST 72","62679234","WGPS@MOE.EDU.SG","Boon Lay MRT","Bus 99, 242","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","NASCANS @ WEST GROVE","1","JURONG WEST STREET 72","NASCANS @ WEST GROVE","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","13047.8179963073","36317.3614973016","1.34471211768915","103.698964212988"
"236",649295,"RULANG PRIMARY SCHOOL","http://www.rulangpri.moe.edu.sg/","6    JURONG WEST STREET 52","65657771","RULANG_PS@MOE.EDU.SG","Lakeside","SBS 335","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","DOUBLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","RULANG PRIMARY SCHOOL","6","JURONG WEST STREET 52","RULANG PRIMARY SCHOOL","6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295","15217.2735802168","36541.3390983045","1.34673868889096","103.718457955487"
"237",649332,"SHUQUN PRIMARY SCHOOL","http://www.shuqunpri.moe.edu.sg","8    JURONG WEST STREET 51","65637129","sqps@moe.edu.sg","W11 Lakeside","98, 187, 335","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ SHUQUN","8","JURONG WEST STREET 51","MOE KINDERGARTEN @ SHUQUN","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","15562.4299923396","36555.8065891601","1.34686967259067","103.721559387203"
"238",649371,"HUA YI SECONDARY SCHOOL","http://www.huayisec.moe.edu.sg","60   JURONG WEST ST 42","65634568","HYSS@MOE.EDU.SG","LAKESIDE MRT, CHINESE GARDEN MRT","49, 98, 98B, 98M, 99, 157, 185, 187, 198, 198A, 334, 335, 502","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","HUA YI SECONDARY SCHOOL","60","JURONG WEST STREET 42","HUA YI SECONDARY SCHOOL","60 JURONG WEST STREET 42 HUA YI SECONDARY SCHOOL SINGAPORE 649371","15592.8322145641","37161.0913502462","1.35234365488339","103.721832320169"
"239",649406,"YUHUA SECONDARY SCHOOL","http://www.yuhuasec.moe.edu.sg","35   JURONG WEST STREET 41","65661985","YUHUA_SS@MOE.EDU.SG","LAKESIDE MRT","49, 98, 99, 157, 180, 185, 187, 198, 334, 335, 502","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","YUHUA SECONDARY SCHOOL","35","JURONG WEST STREET 41","YUHUA SECONDARY SCHOOL","35 JURONG WEST STREET 41 YUHUA SECONDARY SCHOOL SINGAPORE 649406","15687.9488993762","36590.8085158002","1.34718626876968","103.722687235839"
"240",649410,"FUHUA SECONDARY SCHOOL","http://www.fuhuasec.moe.edu.sg","5    JURONG WEST STREET 41","65633067","FHSS@MOE.EDU.SG","CHINESE GARDEN MRT, LAKESIDE MRT","49, 98, 99, 157, 180, 185, 187, 198, 334, 335, 502, 657","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","FUHUA SECONDARY SCHOOL","5","JURONG WEST STREET 41","FUHUA SECONDARY SCHOOL","5 JURONG WEST STREET 41 FUHUA SECONDARY SCHOOL SINGAPORE 649410","16114.5930194063","36571.750703603","1.34701408913756","103.72652089832"
"241",649930,"BOON LAY GARDEN PRIMARY SCHOOL","www.boonlaygardenpri.moe.edu.sg","20   BOON LAY DRIVE","63160998","BLGPS@MOE.EDU.SG","Lakeside & Boon Lay","30,99,154,178,180,187,240,246","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","BIG HEART STUDENT CARE (BOON LAY GARDEN PRIMARY SCHOOL)","20","BOON LAY DRIVE","BIG HEART STUDENT CARE (BOON LAY GARDEN PRIMARY SCHOOL)","20 BOON LAY DRIVE BIG HEART STUDENT CARE (BOON LAY GARDEN PRIMARY SCHOOL) SINGAPORE 649930","14594.0803428125","36110.2863859087","1.34284013791617","103.712858381937"
"242",649961,"RIVER VALLEY HIGH SCHOOL","https://rivervalleyhigh.moe.edu.sg/","6    BOON LAY AVENUE","65678115","RVHS@MOE.EDU.SG","BOON LAY MRT, LAKESIDE MRT","99, 157, 172, 174, 174E, 198, 240, 502, 974, NR5","JURONG WEST","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","MIXED LEVELS","Yes","Yes","No","Yes","Chinese","na","na","6 BOON LAY AVENUE SINGAPORE 649961","6","BOON LAY AVENUE","NIL","6 BOON LAY AVENUE SINGAPORE 649961","14074.6256253822","36304.4497505389","1.34459584223718","103.708190688947"
"243",658712,"YUSOF ISHAK SECONDARY SCHOOL","http://www.yusofishaksec.moe.edu.sg","11   BUKIT BATOK STREET 25","65009800","yiss@moe.edu.sg","BUKIT BATOK MRT","61, 66, 77, 106, 157, 174, 178, 506, 852, 963","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","11 BUKIT BATOK STREET 25 SINGAPORE 658712","11","BUKIT BATOK STREET 25","NIL","11 BUKIT BATOK STREET 25 SINGAPORE 658712","19844.0669009173","36054.6887308229","1.34233921440623","103.760032628302"
"244",658962,"BUKIT BATOK SECONDARY SCHOOL","http://www.bukitbatoksec.moe.edu.sg","50   BUKIT BATOK WEST AVE 8","65663121","bbss@moe.edu.sg","BUKIT BATOK MRT","66, 66B, 157, 174, 174E, 178, 506, 941, 991","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","BUKIT BATOK SECONDARY SCHOOL","50","BUKIT BATOK WEST AVENUE 8","BUKIT BATOK SECONDARY SCHOOL","50 BUKIT BATOK WEST AVENUE 8 BUKIT BATOK SECONDARY SCHOOL SINGAPORE 658962","17711.9101901269","36735.00712738","1.34849111079052","103.74087370482"
"245",658965,"MILLENNIA INSTITUTE","http://www.millenniainstitute.moe.edu.sg","60   Bukit Batok West Avenue 8","63023700","millennia_inst@moe.edu.sg","Bukit Batok (NS 2)","157, 174, 174e, 178, 506, 991, 941, 160M","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","FULL DAY","CENTRALISED INSTITUTE","No","No","No","No","Chinese","Malay","Tamil","MILLENNIA INSTITUTE","60","BUKIT BATOK WEST AVENUE 8","MILLENNIA INSTITUTE","60 BUKIT BATOK WEST AVENUE 8 MILLENNIA INSTITUTE SINGAPORE 658965","17792.0317525892","36937.1663549989","1.35031939200985","103.741593577684"
"246",659163,"PRINCESS ELIZABETH PRIMARY SCHOOL","http://www.princesselizabethpri.moe.edu.sg","30   BUKIT BATOK WEST AVENUE 3","65655111","PEPS@MOE.EDU.SG","Bukit Batok MRT Station","Bus 174, 157, 178, 66, 941","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL)","30","BUKIT BATOK WEST AVENUE 3","BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL)","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","17694.7193374345","36812.396792436","1.34919098857585","103.740719208011"
"247",659204,"DUNEARN SECONDARY SCHOOL","http://www.dunearnsec.moe.edu.sg","21   BUKIT BATOK WEST AVENUE 2","65653692","DUNEARN_SS@MOE.EDU.SG","BUKIT BATOK MRT, BUKIT GOMBAK MRT","160, 180, 187, 188, 945, 947, 985","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","DUNEARN SECONDARY SCHOOL","21","BUKIT BATOK WEST AVENUE 2","DUNEARN SECONDARY SCHOOL","21 BUKIT BATOK WEST AVENUE 2 DUNEARN SECONDARY SCHOOL SINGAPORE 659204","18140.1430463539","38403.3358936273","1.36357900792871","103.74472109107"
"248",659243,"LIANHUA PRIMARY SCHOOL","http://www.lianhuapri.moe.edu.sg/","2    BUKIT BATOK STREET 52","65639502","lianhua_ps@moe.edu.sg","Bukit Gombak/Bukit Batok","945","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","LIANHUA PRIMARY SCHOOL","2","BUKIT BATOK STREET 52","LIANHUA PRIMARY SCHOOL","2 BUKIT BATOK STREET 52 LIANHUA PRIMARY SCHOOL SINGAPORE 659243","19191.1979939695","37370.8497486636","1.35424191127295","103.754165828711"
"249",659250,"HILLGROVE SECONDARY SCHOOL","http://www.hillgrovesec.moe.edu.sg","10   BUKIT BATOK STREET 52","65603726","HILLGROVE_SS@MOE.EDU.SG","BUKIT BATOK MRT, BUKIT GOMBAK MRT","176, 985, 945","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","HILLGROVE SECONDARY SCHOOL","10","BUKIT BATOK STREET 52","HILLGROVE SECONDARY SCHOOL","10 BUKIT BATOK STREET 52 HILLGROVE SECONDARY SCHOOL SINGAPORE 659250","19059.9452109011","37204.3120635767","1.35273576615912","103.752986488399"
"250",659322,"SWISS COTTAGE SECONDARY SCHOOL","http://www.swisscottagesec.moe.edu.sg","3    BUKIT BATOK STREET 34","65637173","SCSS@MOE.EDU.SG","BUKIT GOMBAK MRT","187, 188, 985, 945","BUKIT BATOK","WEST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","SWISS COTTAGE SECONDARY SCHOOL","3","BUKIT BATOK STREET 34","SWISS COTTAGE SECONDARY SCHOOL","3 BUKIT BATOK STREET 34 SWISS COTTAGE SECONDARY SCHOOL SINGAPORE 659322","18771.7135838792","38529.1941047609","1.36471742697475","103.750396136688"
